path	musuw_change	upstream_change	final_mode	final_blob	resolution	mapped_target_path	evidence
frontend/src/assets/musnowSettingsReferenceVisual.test.mjs	A	-	100644	3a5a16baea8d7dca432809f380ccdf4d791caa95	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-document-list-reference-final.css	A	-	100644	7048ab4a7ca7a15689cb2cb8ffcf91f2c6c45580	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-document-preview-final.css	A	-	100644	39547cb8f96bf773f333a880355c5c6ab9043124	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-final-contract-closure.css	A	-	100644	db0a4a09e21f998f560892eec1a992d2715b73cd	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-final-theme-closure.css	A	-	100644	74d9941d4f6147eea5b264288d4629f4834fb1df	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-guide-reference.css	A	-	100644	036947a3b51e64583026a72fae8cd30f3732a413	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-kb-editor-inner-final.css	A	-	100644	1a713966128ac375623db936c736cda02d374642	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-model-editor-inner-final.css	A	-	100644	e041c0d8412cf65f11d092f09013ac91c920fa80	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-native-directory-reference.css	A	-	100644	95fa0d9fa6ebbecb4d6926de3101b68acdc4604d	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-onboarding-native.css	A	-	100644	7b2f921587cd58e4b0381d4367ae2a12c72cad0c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-qapanel-reference-final.css	A	-	100644	7d560bbd215c497f63e5278f7dc1af12460e4e3b	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-reachable-surface-final.css	A	-	100644	c549f4cbc2ccadae25faa9618dd84489a3a8d559	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-reference-lucide-precision.css	A	-	100644	a31586156ef31b3ee84965683fce8770cc2e0690	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-reference-precision-fixes.css	A	-	100644	4d568ffe0ffba0e53adcdeafdefec361af2de138	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-settings-reference-inner.css	A	-	100644	0a34de4b8d46dd9dccbc43248286706690573601	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-tdesign-overlay-bridge.css	A	-	100644	f4e109cd55d2b0e8c3badc3fb3dbdcd4b23acfc1	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-ui-primitives.css	A	-	100644	16a5690e5e0be1470a65b884cdda73df6136928e	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuw-visual-contract-final.css	A	-	100644	b41578ca281f8bd2334883f50091e134d72cbb36	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-visual-preference-compat.css	A	-	100644	9914f50421d90a607c56a5e50cbf100d5112f1ad	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuw-visual.less	A	-	100644	cda963c4a2b6f75db2d8f7b1590144b084cf5d04	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwAdapterEventContract.test.mjs	A	-	100644	370bb72e68e86ca0bb281db795bab0ec83733a31	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwBrandSurfaceContract.test.mjs	A	-	100644	9d1a9134dcd66300a9b7862493880c2e81a8230b	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwBusinessBaselineFingerprint.test.mjs	A	-	100644	dea1760055070461843a94aa5fca932fdbb12de9	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwBusinessControllerBuildContract.test.mjs	A	-	100644	25de88b89ecbb4ea9b69af74516c1351434613cd	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwBusinessPresentationParity.test.mjs	A	-	100644	c7df68c0fa583901bc1e315c9de6e2f5f3e6e051	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwChatDarkTheme.test.mjs	A	-	100644	965cf5c41491fefab4958232629556eafa66ee14	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwChatParentBusinessParity.test.mjs	A	-	100644	18b35651a6049e80a49f88e69226b268a80286ef	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwChatViewGuard.test.mjs	A	-	100644	5819cb1a345a2129816552fb418a0a5bc8577db4	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwComposerViewGuard.test.mjs	A	-	100644	974f6f483157ace8a70de4d53e96df30a91ee8a3	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwDarkInteractiveSurfaceContract.test.mjs	A	-	100644	cd092d976af48453e28faade5814885c2ab5f01c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwDocumentPreviewFinal.test.mjs	A	-	100644	0abba880e19505bc092fc224aa409ae5109e687c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwFinalVisualContract.test.mjs	A	-	100644	4d7809a8eb2b1a2f1431bc6b3caaa5bbb007e398	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwInputFieldBusinessParity.test.mjs	A	-	100644	c0c66e11aaafc91669b166791c7c2c518d68292f	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwKBEditorInnerFinal.test.mjs	A	-	100644	c05b49a6126236eca7b0a23906fd001adbdfb1c2	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwKnowledgeBaseBusinessParity.test.mjs	A	-	100644	011ff5f3f8cf7e265f81aae8151a995a76c3bf9d	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwKnowledgeBaseListBusinessParity.test.mjs	A	-	100644	d1faf1fead013042bd086116786df8e9bbcc262c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwKnowledgeDarkTheme.test.mjs	A	-	100644	bd253c9ca79f8643e81ddabdf43f73c067cd3de6	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwManualEditorBusinessParity.test.mjs	A	-	100644	b55e0e7b3cc95b3df9d89c8a2dd064a5a18675dd	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwMeasuredVisualContract.test.mjs	A	-	100644	31a2696eed4adca445a97bc78e0410400e8b2e00	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwMigratedViewGuard.test.mjs	A	-	100644	6e5b245ab18e074f39293270636edecf13d44b0c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwModelEditorInnerFinal.test.mjs	A	-	100644	7789bdc2b7f8785d1656a0fa00ee1c4627418be9	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwOnboardingNative.test.mjs	A	-	100644	eef0ba4d48c168feff11be77519ab1f03b1e69a2	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwReachableSurfaceFinal.test.mjs	A	-	100644	45c97220313ff3a737484dd634d620b86c10196c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwReferenceBusinessBaseline.test.mjs	A	-	100644	d4ccb824bf24dd53be297506a521688466ef7bbb	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwReferenceBusinessDomContract.test.mjs	A	-	100644	e33162a245b7a8405efeeecbb90056cfe91853f9	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwReferenceLucidePrecision.test.mjs	A	-	100644	eba52c31acd1a08f314c210ddf6a4a68ed5050c6	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwReferencePixelContract.test.mjs	A	-	100644	2e3ffd7c8f37cf504247fe0395cefbad466a9d2d	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwReferencePrecisionFixes.test.mjs	A	-	100644	8c831aa8dc2bdb7f85bf80c4cacb1a7b0b125ce9	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwReferenceSourceTokenContract.test.mjs	A	-	100644	29c74adce07e80b61d7043f3ce08f8d380f8b86d	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwResponsiveContract.test.mjs	A	-	100644	5f628d892f8eb774c769c7bf45cd9c6010fea4c1	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwSettingsRhythmContract.test.mjs	A	-	100644	b6c43d90fb1649bd85c24ffc746d1a408ea9a8cb	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwSidebarBusinessParity.test.mjs	A	-	100644	b20b62ef47c2a476ced0d9f83d4074ebe428d046	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwTDesignOverlayBridge.test.mjs	A	-	100644	89862ffd6645096ad2360a32faa8ef49159862b5	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwThemeBootCanvas.test.mjs	A	-	100644	c71aaa2d903fe7ec8d4c0ff3f855c2f93d62ebbe	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwThemeColorContract.test.mjs	A	-	100644	2db29a7e59f3aece01349d22be74b125613f14f8	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/assets/musuwVisualContract.test.mjs	A	-	100644	ca93030f6a1ba0c6c769efa8d7c9a0d86711031b	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/musuwWeKnoraVisibleBehaviorContract.test.mjs	A	-	100644	b20b8fbd0b4b3f80205d3288c6c0d472923aef2b	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/assets/theme/theme.css	M	-	100644	baa43d95c89353615fbd3f702d87f790b0c6bdb5	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/AgentEmbedChannelPanel.vue	-	M	100644	a3e1ab013b495e4e06b1e5ea29d64621798339ee	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/components/AgentListContextualGuideBridge.vue	A	-	100644	b48d75cf5c12e518a872bd70985665457a1b3250	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/components/AgentSelector.native-contract.test.mjs	A	-	100644	78a6ae09acb0b8c4c25fb71a3e915114b877c2de	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/components/AgentSelector.vue	D	-	000000	0000000000000000000000000000000000000000	preserve-musuw-deletion		audited local-only deletion remains authoritative
frontend/src/components/AttachmentUpload.vue	M	-	100644	85322214ca90e9c14d915c5567b9fc975bf644cb	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/components/ChatAttachmentPreviewDrawer.vue	M	-	100644	0590ff11ef7817dbe56b017ec24b1e7f237aaa78	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/ChatCitationFloat.vue	M	-	100644	02a15ab783c5de2973f447e3ae7170e8cdb8d24c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/ChatHeader.vue	M	M	100644	4c11b540be89282ee73297335f1c033b5238039c	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/components/ChatReferencesDrawer.vue	M	-	100644	6fcf9c24d2321d97c8e70266160336ee1c5c4b2f	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/ChatRequestInfoButton.vue	M	M	100644	0cd5326230c15940eee6ff6c2bba74326d0f2a4e	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/components/CreateTenantDialog.vue	M	-	100644	f956f77923457d9fbcbc2aee7b0a2d3cbfe0a4d5	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/EmbedInputField.vue	M	-	100644	8fca04f8abbe1d59fb9abc22f73da9bc4e7df4a4	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/GlobalCommandPalette.vue	M	M	100644	483e86522506672799e8ed4ff899856d062b1f5d	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/components/GlobalCommandPalette/ResultGroup.vue	M	-	100644	000847a165b50f4658ba6ee7b0be53e6ac95cb5c	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/GlobalCommandPalette/ResultItem.vue	M	-	100644	cec0c8ed8ce014532b80ca701b0123c8201bf598	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/GlobalCommandPalette/commands.ts	M	-	100644	8f41581bf5033b4ef9697e0b587037cd5510d651	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/GlobalCommandPalette/useSearch.ts	M	M	100644	2c00429c163c157289d14316c639c88681e4328d	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/components/GlobalInvitationBell.vue	M	-	100644	53f3c8ab793c9f4547b44fafcad9d0f0e934d06e	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/IMChannelPanel.vue	-	M	100644	67fb6dcd4789f63086680799ffb99587078adaf5	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/components/Input-field.agent-switch.test.mjs	M	-	100644	c237cc0f68f2faefe28d99145f4606c53879ffd1	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/components/Input-field.consumerScene.test.mjs	A	-	100644	fbac2dd2c27cadef7e748bd47acee73c5fcc3833	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/components/Input-field.vue	M	M	100644	c8045e7425c48a5a7acc22dd751571850e6f101a	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/components/KBSwitcherDropdown.vue	M	-	100644	627016d97694f25fae6f5163606733e5c66973a0	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/components/KnowledgeBaseSelector.vue	M	-	100644	e0935fa63c4d7dd180a7c1c42671304d83de7210	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
